dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,17,0,0,0,0,Generic,1
0.389172,tcp,-,FIN,10,8,1378,1076,43.682487,25510.572,19364.19,2,2,43.241333,42.346855,2289.8833,66.39123,255,3242053186,2665323917,255,0.096873,0.071792,0.025081,138,135,1,142,2,1,0,0,1,0,Exploits,1
1.304767,tcp,-,FIN,18,20,1000,4624,28.357553,5794.1377,26935.076,6,8,81.547935,66.66621,3905.4165,3559.774,255,3238167530,746211939,255,0.111573,0.037426,0.074147,56,231,0,0,1,1,0,0,0,0,Exploits,1
5e-06,unas,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
0.945975,tcp,-,FIN,10,8,564,354,17.970877,4296.0967,2621.6338,2,1,102.19878,115.15686,6750.938,163.06833,255,3808775644,1550914211,255,0.247502,0.139876,0.107626,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,18,0,0,0,0,Generic,1
0.715242,tcp,-,FIN,12,8,1182,1122,26.564434,12124.567,10983.694,3,2,59.59627,91.33371,3193.232,128.81932,255,2395319498,2963861631,255,0.108462,0.075897,0.032565,99,140,0,0,1,1,0,0,0,0,Exploits,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
1.207839,tcp,ssh,FIN,38,12,42778,564,40.56832,275884.44,3424.2974,16,2,32.643135,99.85537,3380.8994,150.3351,255,1339045635,1236881066,255,0.188119,0.109424,0.078695,1126,47,0,0,1,1,0,0,0,0,Exploits,1
1e-05,unas,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Reconnaissance,1
1.517421,tcp,http,FIN,20,40,2612,44732,38.88176,13085.36,229937.5,6,18,79.858734,36.832565,4048.456,3039.6348,255,4048318651,803941900,255,0.152028,0.080948,0.07108,131,1118,1,109,1,1,0,0,1,0,Exploits,1
0.563718,tcp,http,FIN,10,12,826,8914,37.252666,10558.471,115972.875,2,4,62.635334,39.54409,3358.5823,2837.3855,255,610266238,1207058160,255,0.148973,0.080637,0.068336,83,743,0,0,1,1,0,0,0,0,Exploits,1
7e-06,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.429808,tcp,-,FIN,10,6,756,268,34.899303,12675.428,4169.3037,2,1,44.99911,61.3592,2340.9038,87.2021,255,4105025376,3548238587,255,0.156975,0.123007,0.033968,76,45,0,0,2,1,0,0,0,0,Fuzzers,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
0.94547,tcp,-,FIN,14,8,1430,760,22.211176,11236.739,5626.831,3,2,72.72846,127.36986,5004.043,194.57158,255,3553739720,1157214364,255,0.126709,0.052919,0.07379,102,95,0,0,1,1,0,0,0,0,Fuzzers,1
0.830755,tcp,http,FIN,10,6,996,268,18.055864,8637.926,2157.074,2,1,87.774445,140.51979,4619.544,219.6611,255,2089204829,714671460,255,0.19795,0.128151,0.069799,100,45,1,0,1,1,0,0,1,0,Exploits,1
32.744106,tcp,-,FIN,24,20,2184,1638,1.313213,511.3592,380.40433,7,4,1422.9124,1722.345,200752.69,6780.8203,255,693984141,1347906013,255,0.042219,0.019555,0.022664,91,82,0,0,2,2,0,0,0,0,Fuzzers,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
1.2e-05,udp,dhcp,INT,2,0,1152,0,83333.33,384000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,576,0,0,0,2,2,0,0,0,0,Exploits,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
0.96539,tcp,-,FIN,36,12,35070,930,48.684986,282546.94,7068.6455,15,2,27.053057,78.43763,2178.2407,113.72731,255,3622279115,2678992526,255,0.152229,0.102571,0.049658,974,78,0,0,1,1,0,0,0,0,Fuzzers,1
0.266788,tcp,http,FIN,10,6,1000,268,56.22442,26987.72,6716.944,2,1,29.64311,38.973396,1494.6,65.89777,255,518995816,3082131948,255,0.081305,0.050445,0.03086,100,45,1,0,1,1,0,0,1,0,Exploits,1
0.480452,tcp,-,FIN,10,6,1374,268,31.2206,20597.271,3729.821,2,1,48.686443,76.564,2418.2932,103.30646,255,3059156557,2848141292,255,0.157798,0.097623,0.060175,137,45,0,0,1,1,0,0,0,0,Exploits,1
2.584154,tcp,-,FIN,28,68,1454,69902,36.762516,4343.3945,213222.6,6,32,95.709404,37.924522,4669.883,3177.5393,255,3119864219,439685394,255,0.244483,0.042503,0.20198,52,1028,0,0,1,1,0,0,0,0,Exploits,1
0.629237,tcp,-,FIN,10,6,756,268,23.838394,8658.105,2847.8936,2,1,62.746,104.74,3184.9805,148.1357,255,294534299,661084296,255,0.16717,0.105527,0.061643,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.626116,tcp,-,FIN,10,8,564,354,27.15152,6490.81,3960.9275,2,1,69.56844,87.90657,5406.646,139.44168,255,1264887343,4078876223,255,0.051463,0.006447,0.045016,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,8,0,0,0,0,Generic,1
0.179818,tcp,ftp-data,CON,4,2,192,96,27.805893,6406.4775,2135.4924,1,1,59.939335,0.002,3282.2827,0.0,255,2563546577,3036631207,255,0.179806,0.102412,0.077394,48,48,0,0,1,1,0,0,0,0,Exploits,1
0.551303,tcp,-,FIN,10,6,1282,268,27.208267,16745.781,3250.481,2,1,61.24422,90.335396,3186.8384,141.45363,255,3379791274,67310373,255,0.163934,0.099622,0.064312,128,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.815934,tcp,-,FIN,10,6,2228,268,18.38384,19668.258,2196.256,2,1,87.68,146.2102,4743.9897,244.17114,255,1691914286,2822444107,255,0.190178,0.084877,0.105301,223,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.45401,tcp,http,FIN,10,6,974,268,33.038918,15453.403,3947.0496,2,1,43.45778,75.043205,2171.1467,98.82931,255,3147292191,2884125875,255,0.137204,0.078786,0.058418,97,45,1,0,1,1,0,0,1,0,Exploits,1
4e-06,udp,-,INT,2,0,1686,0,250000.0,1686000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,843,0,0,0,13,1,0,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,624,0,111111.11,277333300.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,312,0,0,0,1,1,0,0,0,0,Shellcode,1
0.64819,tcp,-,FIN,10,10,608,646,29.312391,6763.4487,7183.0786,2,3,72.02111,63.302334,3653.9993,74.772415,255,69958504,3813396338,255,0.14908,0.077696,0.071384,61,65,0,0,2,2,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,9,0,0,0,0,Generic,1
0.836808,tcp,ftp,FIN,12,12,688,728,27.485395,6032.447,6386.172,3,3,76.06163,72.08655,4708.727,98.98414,255,429061300,218951937,255,0.096276,0.043851,0.052425,57,61,0,0,1,1,0,0,0,0,DoS,1
1.176583,tcp,http,FIN,10,12,848,7456,17.848293,5194.7036,46473.56,2,4,130.73145,98.19173,7148.48,8136.6,255,1661400089,3670921299,255,0.173541,0.095496,0.078045,85,621,1,3231,1,1,0,0,1,0,Exploits,1
0.418145,ospf,-,INT,20,0,1040,0,45.43878,18902.533,0.0,0,0,22.007631,0.0,23.64459,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,DoS,1
3e-06,dcn,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
1.128991,tcp,-,FIN,10,8,564,354,15.057693,3599.6743,2196.6516,2,1,125.44344,143.32286,7052.6045,236.99808,255,2493767196,3158498442,255,0.213829,0.108618,0.105211,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
39.631104,tcp,-,FIN,20,12,1512,536,0.782214,290.0752,99.31593,4,1,2084.619,3600.76,279221.88,11040.62,255,676282759,3421466462,255,0.072673,0.022733,0.04994,76,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.816871,tcp,-,FIN,10,6,2516,268,18.362753,22182.205,2193.7368,2,1,88.93733,147.8506,4787.236,253.04582,255,2103761392,3721227653,255,0.154856,0.077609,0.077247,252,45,0,0,2,2,0,0,0,0,Fuzzers,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
9e-06,sm,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
4e-06,udp,-,INT,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
0.389588,tcp,-,FIN,20,10,18340,514,74.437614,357772.84,9507.4795,7,2,19.998262,40.229553,1994.3894,68.963234,255,3616894453,1652760430,255,0.068833,0.027517,0.041316,917,51,0,0,1,1,0,0,0,0,Exploits,1
0.483928,tcp,-,FIN,10,6,590,268,30.996347,8778.165,3703.0303,2,1,53.65922,77.6048,2731.431,123.96753,255,2229094947,1610614689,255,0.182146,0.095899,0.086247,59,45,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Reconnaissance,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,9,0,0,0,0,Generic,1
2.91017,tcp,http,FIN,12,12,880,2798,7.903318,2218.427,7051.1343,2,3,264.5609,255.5201,18239.717,550.2511,255,2677513608,2696690850,255,0.149334,0.070151,0.079183,73,233,1,1048576,2,1,0,0,1,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.370519,tcp,http,FIN,10,6,922,268,40.483753,17920.809,4836.459,2,1,41.168777,57.377,2103.9038,100.664825,255,1004587246,3683843109,255,0.147625,0.066747,0.080878,92,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Backdoor,1
1.372611,tcp,-,FIN,10,8,564,354,12.385155,2960.7805,1806.7755,2,1,150.55989,185.68114,8693.472,334.48068,255,3244238651,402757307,255,0.16016,0.072839,0.087321,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
8e-06,skip,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
3e-05,udp,dns,INT,2,0,114,0,33333.336,15200000.0,0.0,0,0,0.03,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
4e-06,dgp,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Reconnaissance,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.31788,tcp,http,FIN,10,6,758,268,47.18762,17188.877,5637.347,2,1,29.653557,49.392,1562.1255,61.46997,255,421254291,4003039271,255,0.116771,0.070917,0.045854,76,45,1,0,2,2,0,0,4,0,Fuzzers,1
2.353117,tcp,-,FIN,12,10,1490,806,8.924333,4644.053,2468.2156,3,2,209.81726,253.67021,14300.067,531.1713,255,3799908386,2093886781,255,0.190039,0.070076,0.119963,124,81,0,0,1,1,0,0,0,0,Fuzzers,1
2.334201,tcp,-,FIN,116,24,149635,1042,59.549282,508425.78,3423.8696,55,1,20.474255,96.429474,2120.8372,131.61433,255,3478022754,1484430527,255,0.187511,0.116315,0.071196,1290,43,0,0,1,1,0,0,0,0,Fuzzers,1
0.98278,tcp,-,FIN,10,8,564,354,17.29787,4135.2085,2523.4539,2,1,109.19778,125.84243,7386.898,176.24338,255,2986091278,1628056014,255,0.158688,0.101141,0.057547,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
1e-05,udp,-,INT,2,0,1064,0,100000.0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,17,1,0,0,0,0,Fuzzers,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
4e-06,mobile,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
2.577689,tcp,-,FIN,252,42,330463,1816,113.66771,1021541.44,5502.6035,123,1,10.208654,60.59966,1184.8406,71.45072,255,3618441074,3965277198,255,0.160421,0.0931,0.067321,1311,43,1,0,1,1,0,0,1,0,DoS,1
0.417256,tcp,http,FIN,16,50,1056,59883,155.77966,18981.152,1125179.8,2,23,27.817066,8.184347,1459.8428,1094.2167,255,3597961447,140201813,255,0.063824,0.007093,0.056731,66,1198,1,28672,1,1,0,0,1,0,Exploits,1
0.340785,tcp,http,FIN,10,6,952,268,44.01602,20118.256,5258.4473,2,1,37.865,64.443,1821.3685,97.62161,255,2592220844,3740259944,255,0.070657,0.017765,0.052892,95,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Fuzzers,1
1.105859,tcp,-,FIN,10,8,564,354,15.372664,3674.9712,2242.6006,2,1,119.85011,144.508,7254.6836,216.75629,255,3761982531,1123018212,255,0.171593,0.094294,0.077299,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
8e-06,udp,-,INT,2,0,384,0,125000.0,192000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,192,0,0,0,8,1,0,0,0,0,Fuzzers,1
2.610958,tcp,-,FIN,16,14,884,764,11.107034,2540.0637,2175.4465,4,4,174.0004,192.7614,9052.921,260.11298,255,1545869213,825739896,255,0.293382,0.10505,0.188332,55,55,0,0,1,1,0,0,0,0,Fuzzers,1
