dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,11,0,0,0,0,Generic,1
0.693538,tcp,-,FIN,14,8,5558,742,30.279524,59532.426,7497.7866,4,2,53.27246,83.87357,2902.882,119.40856,255,831416338,3814281798,255,0.186363,0.106422,0.079941,397,93,0,0,2,2,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,13,0,0,0,0,Generic,1
0.936689,tcp,http,FIN,10,8,834,1354,18.149033,6414.082,10120.755,2,2,103.97356,124.83143,5660.991,224.75095,255,2757331263,342240012,255,0.13019,0.062865,0.067325,83,169,1,256,1,1,0,0,1,0,Exploits,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,3,0,0,0,0,Generic,1
0.447502,tcp,-,FIN,8,8,364,516,33.519405,5702.768,8080.411,1,2,63.79214,58.171,3537.1125,93.785675,255,2015590768,796445235,255,0.120851,0.040296,0.080555,46,65,0,0,1,1,0,0,0,0,Backdoor,1
1.815462,tcp,pop3,FIN,42,158,1880,186167,109.613976,8090.5024,815171.0,7,77,44.279564,11.602467,2297.2454,1244.155,255,2300893510,2359305159,255,0.080302,0.022524,0.057778,45,1178,0,0,1,1,0,0,0,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
3e-06,sm,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.193811,tcp,http,FIN,10,6,862,268,77.39499,32031.205,9246.121,2,1,19.907778,35.4404,1071.0337,60.703133,255,871417723,4001956989,255,0.06238,0.0166,0.04578,86,45,1,0,1,1,0,0,1,0,Reconnaissance,1
0.529588,tcp,-,FIN,20,8,17266,354,50.98303,247785.08,4682.8857,7,1,26.725368,65.37885,2567.967,96.87548,255,1870787364,1173932605,255,0.107859,0.071928,0.035931,863,44,0,0,2,1,0,0,0,0,Fuzzers,1
2e-06,unas,-,INT,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1
0.688321,tcp,-,FIN,10,6,534,268,21.792158,5590.415,2603.4365,2,1,76.48011,115.443794,3711.1956,171.03235,255,3917323142,1971808953,255,0.222646,0.110381,0.112265,53,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.523058,tcp,-,FIN,10,6,982,268,28.677507,13520.489,3426.0063,2,1,58.005333,73.257,3245.5767,106.58434,255,472749777,4072243546,255,0.257066,0.156756,0.10031,98,45,0,0,1,1,0,0,0,0,Shellcode,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,11,0,0,0,0,Generic,1
3.845685,tcp,ftp,FIN,24,24,1240,1730,12.22149,2473.4214,3449.0605,7,9,167.20369,162.38264,9464.093,10570.168,255,2560560180,1494135724,255,0.222192,0.110113,0.112079,52,72,0,0,1,1,1,1,0,0,Exploits,1
4.224892,tcp,http,FIN,64,368,3166,473005,102.01444,5902.1626,893220.44,2,181,67.061775,11.483634,4414.6294,1632.3809,255,3728889013,4170450723,255,0.042138,0.021581,0.020557,49,1285,1,228847,1,1,0,0,1,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
6.045664,tcp,http,FIN,50,238,2532,305049,47.472042,3284.3374,401964.78,2,116,123.36051,25.285051,8821.154,3710.321,255,1619035693,3761172980,255,0.177479,0.078383,0.099096,51,1282,1,147474,1,1,0,0,1,0,Exploits,1
3e-06,argus,-,INT,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,9,9,0,0,0,0,Exploits,1
7e-06,udp,-,INT,2,0,2962,0,142857.14,1692571400.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1481,0,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
2.174316,tcp,-,FIN,26,64,1340,65122,40.932415,4742.641,235862.69,6,30,86.97264,32.763172,4988.061,3130.8997,255,1636833460,2753251298,255,0.07454,0.045793,0.028747,52,1018,0,0,1,1,0,0,0,0,Exploits,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,10,0,0,0,0,Generic,1
53.082527,ospf,-,REQ,20,0,2160,0,0.357933,309.2543,0.0,0,0,2975.1626,0.0,3178.281,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,1,0,0,0,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,9,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1.000002,tcp,-,FIN,12,8,980,726,18.999962,7191.9854,5087.9897,3,2,86.62491,129.51244,4981.2085,161.4123,255,4134463726,2831260846,255,0.176399,0.093407,0.082992,82,91,0,0,1,1,0,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,1,0,0,0,0,Fuzzers,1
1.035632,tcp,-,FIN,10,8,598,354,16.415096,4163.641,2394.673,2,1,106.31834,132.54987,5781.008,202.81412,255,3715640305,1438170008,255,0.206146,0.107782,0.098364,60,44,0,0,1,1,0,0,0,0,Fuzzers,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,14,0,0,0,0,Generic,1
4e-06,mtp,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
1.001096,tcp,ftp,FIN,12,12,1592,682,22.97482,11667.213,5002.517,3,4,91.00872,80.213905,4522.8223,95.9829,255,3745244701,595703351,255,0.160924,0.117966,0.042958,133,57,0,0,1,1,0,0,0,0,Fuzzers,1
0.192364,tcp,http,FIN,10,6,800,268,77.977165,29943.232,9315.672,2,1,20.659445,35.3716,1134.3325,54.16715,255,4040900888,2668721110,255,0.036286,0.015499,0.020787,80,45,1,0,1,1,0,0,1,0,Exploits,1
58.58389,ospf,-,INT,14,0,1512,0,0.221904,191.72507,0.0,0,0,4506.453,0.0,4979.54,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,1,0,0,0,0,Reconnaissance,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,6,0,0,0,0,Generic,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
3e-06,igp,-,INT,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,8,0,0,0,0,DoS,1
1.395152,tcp,-,FIN,10,8,532,354,12.185052,2746.6543,1777.5841,2,1,151.82722,179.21028,9109.267,363.92767,255,820437635,1852925318,255,0.186093,0.140671,0.045422,53,44,0,0,1,1,0,0,0,0,Fuzzers,1
0.325414,tcp,-,FIN,10,6,2530,268,46.095127,55977.92,5506.831,2,1,36.047222,52.848602,1974.7473,90.92923,255,1672227588,2321220886,255,0.118625,0.061163,0.057462,253,45,0,0,2,1,0,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
7e-06,udp,-,INT,2,0,2998,0,142857.14,1713142800.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1499,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.714857,tcp,-,FIN,12,10,1044,836,12.245919,4464.512,3512.8293,3,2,155.89609,179.05922,8845.351,267.05264,255,2353094723,3618835798,255,0.202032,0.10322,0.098812,87,84,0,0,3,3,0,0,0,0,Fuzzers,1
9e-06,tcf,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
0.395533,tcp,http,FIN,10,6,1142,268,37.92351,20792.197,4530.5957,2,1,43.948112,62.554,2187.9072,101.975,255,4011298524,3337117867,255,0.146316,0.055805,0.090511,114,45,1,0,1,1,0,0,1,0,Exploits,1
1.166717,tcp,ftp,FIN,14,12,1678,682,21.427647,10689.824,4292.386,3,4,89.74746,98.93455,4745.577,155.18118,255,1942570637,695596467,255,0.110668,0.052574,0.058094,120,57,0,0,1,1,0,0,0,0,Fuzzers,1
5.92114,tcp,smtp,FIN,832,138,1072462,6818,163.65091,1447252.4,9145.536,413,8,7.159782,43.15957,1455.3679,107.26523,255,3644716847,2710987470,255,0.053191,0.007518,0.045673,1289,49,0,0,1,1,0,0,0,0,Exploits,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
1.018158,tcp,-,FIN,10,6,902,268,14.732488,6380.1494,1760.0413,2,1,108.88033,179.3382,6123.157,319.73166,255,2113556748,1379910092,255,0.209308,0.121463,0.087845,90,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.32909,tcp,http,FIN,10,6,896,268,45.58024,19617.734,5445.319,2,1,36.565556,62.5682,1771.7914,94.5407,255,3753612341,4292211264,255,0.073318,0.013733,0.059585,90,45,1,0,1,1,0,0,1,0,Exploits,1
5e-06,unas,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
1.294448,tcp,pop3,FIN,20,26,950,11742,34.76385,5580.7573,69781.09,7,11,68.128845,49.01176,3349.485,2824.7432,255,1635258347,216476683,255,0.07293,0.044561,0.028369,48,452,0,0,1,1,0,0,0,0,Exploits,1
1.147697,tcp,ftp-data,FIN,8,8,364,850,13.069652,2223.5835,5186.038,1,2,163.83957,155.47186,11444.164,316.90247,255,3979591480,2825533832,255,0.123179,0.059386,0.063793,46,106,0,0,1,1,0,0,0,0,Exploits,1
0.511145,tcp,-,FIN,10,8,566,354,33.258663,7982.0796,4851.852,2,1,53.55722,64.958,3711.9517,116.98482,255,2053467046,3085630999,255,0.096632,0.056431,0.040201,57,44,0,0,2,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
7e-06,pri-enc,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
8e-06,ipcomp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.258124,tcp,http,FIN,10,8,1302,1012,65.85982,36323.63,27459.672,2,2,28.652,33.433716,1396.3955,46.74399,255,3920605266,1205692944,255,0.040555,0.024082,0.016473,130,127,1,109,1,1,0,0,1,0,DoS,1
0.517035,tcp,http,FIN,10,8,922,354,32.879784,12842.457,4796.5806,2,1,57.448334,63.394283,3666.149,123.30053,255,2093946180,2918415570,255,0.135497,0.05954,0.075957,92,44,1,0,1,1,0,0,1,0,Exploits,1
2.083105,tcp,-,FIN,12,10,994,790,10.081104,3502.4636,2730.539,3,2,189.37318,221.69922,11512.59,299.78134,255,3120063899,441287959,255,0.15517,0.087162,0.068008,83,79,0,0,1,1,0,0,0,0,Fuzzers,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,15,0,0,0,0,Generic,1
0.855527,tcp,http,FIN,10,10,974,1298,22.208534,8200.793,10931.274,2,2,95.058556,78.78589,4884.872,179.12355,255,1803463056,131790263,255,0.224118,0.090142,0.133976,97,130,0,0,1,1,0,0,0,0,Exploits,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
0.750694,tcp,-,FIN,10,6,590,268,19.98151,5658.764,2387.1245,2,1,81.299446,121.0178,4996.204,216.12079,255,3938623599,1919606607,255,0.209881,0.145598,0.064283,59,45,0,0,1,1,0,0,0,0,Fuzzers,1
1.68639,tcp,ftp,FIN,22,22,1162,1612,25.498253,5265.6855,7300.8022,7,9,80.30429,78.858574,4253.793,4262.8125,255,1206859583,242796676,255,0.078448,0.030231,0.048217,53,73,0,0,1,1,1,1,0,0,Exploits,1
8e-06,ddp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Reconnaissance,1
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
1.740058,ospf,-,INT,28,0,3024,0,15.516725,13406.45,0.0,0,0,64.446594,0.0,97.693794,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,1,0,0,0,0,DoS,1
47.87475,tcp,smtp,FIN,5652,856,7504254,37620,135.91716,1253759.4,6279.2183,2822,8,8.495969,55.899124,1046.9773,64.60857,255,2234974683,2033500032,255,0.067662,0.026088,0.041574,1328,44,0,0,1,1,0,0,0,0,Exploits,1
1e-06,vmtp,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
5e-06,ipv6-opts,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
0.88951,tcp,http,FIN,10,8,798,354,19.111647,6466.482,2788.052,2,1,96.36867,116.36329,6239.841,172.35698,255,2666857083,820398465,255,0.170749,0.074964,0.095785,80,44,1,0,1,1,0,0,1,0,Exploits,1
9e-06,ippc,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,23,0,0,0,0,Generic,1
0.221788,tcp,-,FIN,10,6,534,268,67.63215,17349.902,8079.7876,2,1,23.124332,40.138603,1148.832,58.385204,255,958205443,988526521,255,0.076408,0.021091,0.055317,53,45,0,0,4,1,0,0,0,0,Fuzzers,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1.036855,tcp,-,FIN,10,8,564,354,16.395735,3919.5452,2391.8484,2,1,111.37811,141.02515,8152.6064,201.83025,255,3646685068,2458307507,255,0.106346,0.049671,0.056675,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1
12.602629,ospf,-,INT,42,0,18480,0,3.25329,11451.579,0.0,0,0,307.3812,0.0,334.2475,0.0,0,0,0,0,0.0,0.0,0.0,440,0,0,0,1,1,0,0,0,0,Exploits,1
3.555648,tcp,pop3,FIN,28,76,1296,77950,28.967997,2812.4268,173076.75,7,36,131.69066,46.025574,9320.851,5463.3984,255,1859529771,131861693,255,0.160809,0.102923,0.057886,46,1026,0,0,1,1,0,0,0,0,DoS,1
0.853109,tcp,http,FIN,10,8,824,1752,19.927114,6958.079,14375.654,2,2,94.46122,107.88143,4687.167,170.19449,255,2607550049,3881726909,255,0.178192,0.097936,0.080256,82,219,1,479,1,1,0,0,1,0,Exploits,1
0.574619,tcp,http,FIN,10,6,1116,268,26.104254,13991.88,3118.5881,2,1,63.846558,101.648796,3288.6057,167.4097,255,3230200697,393179135,255,0.139487,0.065784,0.073703,112,45,1,0,1,1,0,0,1,0,Backdoor,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
8e-06,udp,-,INT,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
0.493227,tcp,http,FIN,10,12,818,6680,42.576744,11953.928,99329.516,2,4,54.677555,39.447548,2882.1528,2579.3335,255,1779117491,2318666477,255,0.153609,0.059301,0.094308,82,557,0,0,1,1,0,0,0,0,Exploits,1
2.010361,tcp,smtp,FIN,30,20,13168,1714,24.373732,50657.57,6482.418,10,8,69.32279,105.35621,4754.092,173.83914,255,3522291571,479242723,255,0.020696,0.008005,0.012691,439,86,0,0,1,1,0,0,0,0,Exploits,1
2.7e-05,secure-vmtp,-,INT,2,0,200,0,37037.035,29629630.0,0.0,0,0,0.027,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Reconnaissance,1
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
1e-06,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.705641,tcp,ftp-data,FIN,8,10,364,3754,24.091572,3616.57,38308.434,1,3,100.805855,76.52045,7723.306,6401.861,255,1379379908,2625064503,255,0.031809,0.016256,0.015553,46,375,0,0,1,1,0,0,0,0,Exploits,1
0.743257,tcp,smtp,FIN,22,20,5054,1646,55.162617,51933.586,16834.016,8,8,35.393192,37.884525,1789.6124,47.47114,255,424244433,627683467,255,0.052987,0.006889,0.046098,230,82,0,0,1,1,0,0,0,0,Exploits,1
1.148109,tcp,http,FIN,10,8,792,354,14.806957,4968.1694,2160.0737,2,1,122.32222,153.69028,8013.9297,219.30463,255,1168287112,3540449096,255,0.146032,0.07227,0.073762,79,44,1,0,1,1,0,0,1,0,Reconnaissance,1
1.024459,tcp,-,FIN,12,8,1200,752,18.546373,8589.899,5138.322,3,2,87.83099,131.76428,4632.05,163.78691,255,3717649225,3895894316,255,0.17581,0.102101,0.073709,100,94,0,0,1,1,0,0,0,0,Fuzzers,1
0.494272,tcp,-,FIN,12,8,998,748,38.440372,14809.659,10601.45,3,2,43.555454,58.212147,2219.9192,85.73538,255,4160473836,217922547,255,0.1329,0.086786,0.046114,83,94,0,0,2,1,0,0,0,0,Fuzzers,1
3e-06,pgm,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Reconnaissance,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.602417,tcp,-,FIN,10,6,526,268,24.899696,6294.643,2974.6836,2,1,61.66133,107.753,3819.3545,151.34657,255,1357080621,259328834,255,0.122882,0.063633,0.059249,53,45,0,0,1,1,0,0,0,0,Exploits,1
